RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,RouteMapImageUrl,UpdateTime,VersionID
THB1139,1139,True,"[{'OperatorID': '34', 'OperatorName': {'Zh_tw': '統聯客運', 'En': 'United Highway Bus Co., Ltd.'}, 'OperatorCode': 'UnitedHighwayBus', 'OperatorNo': '1201'}]",010,010,"[{'SubRouteUID': 'THB113901', 'SubRouteID': '113901', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1139', 'En': '1139'}, 'Headsign': '花蓮→壽豐', 'HeadsignEn': 'Hualien→Shoufeng', 'Direction': 0}, {'SubRouteUID': 'THB113902', 'SubRouteID': '113902', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1139', 'En': '1139'}, 'Headsign': '壽豐→花蓮', 'HeadsignEn': 'Shoufeng→Hualien', 'Direction': 1}, {'SubRouteUID': 'THB1139B1', 'SubRouteID': '1139B1', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1139B', 'En': '1139B'}, 'Headsign': '花蓮→壽豐[繞駛四維高中]', 'HeadsignEn': 'Hualien→Shoufeng(via SZU—WEI senior high school)', 'Direction': 0}, {'SubRouteUID': 'THB1139B2', 'SubRouteID': '1139B2', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1139B', 'En': '1139B'}, 'Headsign': '壽豐→花蓮[繞駛四維高中]', 'HeadsignEn': 'Shoufeng→Hualien(via SZU—WEI senior high school)', 'Direction': 1}, {'SubRouteUID': 'THB1139C1', 'SubRouteID': '1139C1', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1139C', 'En': '1139C'}, 'Headsign': '花蓮→壽豐', 'HeadsignEn': 'Hualien→Shoufeng', 'Direction': 0}, {'SubRouteUID': 'THB1139C2', 'SubRouteID': '1139C2', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1139C', 'En': '1139C'}, 'Headsign': '壽豐→花蓮', 'HeadsignEn': 'Shoufeng→Hualien', 'Direction': 1}]",12,"{'Zh_tw': '1139', 'En': '1139'}",花蓮轉運站,Hualien Bus Sation,壽豐火車站,Shoufeng TRA,http://web.taiwanbus.tw/TMSData/Schematic/file/1139.jpg,2023-07-13T07:38:39+08:00,1790
THB1140,1140,True,"[{'OperatorID': '46', 'OperatorName': {'Zh_tw': '花蓮客運', 'En': 'Hualien Bus Co., Ltd.'}, 'OperatorCode': 'HualienBus', 'OperatorNo': '0805'}]",010,010,"[{'SubRouteUID': 'THB114001', 'SubRouteID': '114001', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1140', 'En': '1140'}, 'Headsign': '花蓮→靜浦', 'HeadsignEn': 'Hualien→Jinpu', 'Direction': 0}, {'SubRouteUID': 'THB114002', 'SubRouteID': '114002', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1140', 'En': '1140'}, 'Headsign': '靜浦→花蓮', 'HeadsignEn': 'Jinpu→Hualien', 'Direction': 1}, {'SubRouteUID': 'THB1140A1', 'SubRouteID': '1140A1', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1140A', 'En': '1140A'}, 'Headsign': '花蓮→靜浦[繞駛四維高中]', 'HeadsignEn': 'Hualien→Jinpu(via SZU—WEI senior high school)', 'Direction': 0}, {'SubRouteUID': 'THB1140A2', 'SubRouteID': '1140A2', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1140A', 'En': '1140A'}, 'Headsign': '靜浦→花蓮[繞駛四維高中]', 'HeadsignEn': 'Jinpu→Hualien(via SZU—WEI senior high school)', 'Direction': 1}]",12,"{'Zh_tw': '1140', 'En': '1140'}",花蓮轉運站,Hualien Bus Sation,靜浦,Jingpu,http://web.taiwanbus.tw/TMSData/Schematic/file/1140.jpg,2023-07-13T07:38:39+08:00,1790
THB1141,1141,True,"[{'OperatorID': '46', 'OperatorName': {'Zh_tw': '花蓮客運', 'En': 'Hualien Bus Co., Ltd.'}, 'OperatorCode': 'HualienBus', 'OperatorNo': '0805'}]",010,010,"[{'SubRouteUID': 'THB114101', 'SubRouteID': '114101', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1141', 'En': '1141'}, 'Headsign': '花蓮→臺中(梨山)', 'HeadsignEn': 'Hualien→Taichung(Lishan)', 'Direction': 0}, {'SubRouteUID': 'THB114102', 'SubRouteID': '114102', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1141', 'En': '1141'}, 'Headsign': '臺中(梨山)→花蓮', 'HeadsignEn': 'Taichung(Lishan)→Hualien', 'Direction': 1}]",12,"{'Zh_tw': '1141', 'En': '1141'}",花蓮轉運站,Hualien Bus Sation,梨山,Lishan,http://web.taiwanbus.tw/TMSData/Schematic/file/1141.jpg,2023-07-13T07:38:39+08:00,1790
THB1142,1142,True,"[{'OperatorID': '46', 'OperatorName': {'Zh_tw': '花蓮客運', 'En': 'Hualien Bus Co., Ltd.'}, 'OperatorCode': 'HualienBus', 'OperatorNo': '0805'}]",010,010,"[{'SubRouteUID': 'THB114201', 'SubRouteID': '114201', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1142', 'En': '1142'}, 'Headsign': '光復→玉里', 'HeadsignEn': 'Guangfu→Yuli', 'Direction': 0}, {'SubRouteUID': 'THB114202', 'SubRouteID': '114202', 'OperatorIDs': ['46'], 'SubRouteName': {'Zh_tw': '1142', 'En': '1142'}, 'Headsign': '玉里→光復', 'HeadsignEn': 'Yuli→Guangfu', 'Direction': 1}]",12,"{'Zh_tw': '1142', 'En': '1142'}",光復站,Guangfu Station,玉里站,Yuli Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1142.jpg,2023-07-13T07:38:39+08:00,1790
THB1143,1143,True,"[{'OperatorID': '34', 'OperatorName': {'Zh_tw': '統聯客運', 'En': 'United Highway Bus Co., Ltd.'}, 'OperatorCode': 'UnitedHighwayBus', 'OperatorNo': '1201'}]",010,010,"[{'SubRouteUID': 'THB114301', 'SubRouteID': '114301', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1143', 'En': '1143'}, 'Headsign': '瑞穗→紅葉', 'HeadsignEn': 'Ruisui→Hongye', 'Direction': 0}, {'SubRouteUID': 'THB114302', 'SubRouteID': '114302', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1143', 'En': '1143'}, 'Headsign': '紅葉→瑞穗', 'HeadsignEn': 'Hongye→Ruisui', 'Direction': 1}]",12,"{'Zh_tw': '1143', 'En': '1143'}",瑞穗,Ruisui,紅葉,Hongye,http://web.taiwanbus.tw/TMSData/Schematic/file/1143.jpg,2023-07-13T07:38:39+08:00,1790
THB1145,1145,True,"[{'OperatorID': '34', 'OperatorName': {'Zh_tw': '統聯客運', 'En': 'United Highway Bus Co., Ltd.'}, 'OperatorCode': 'UnitedHighwayBus', 'OperatorNo': '1201'}]",010,010,"[{'SubRouteUID': 'THB114501', 'SubRouteID': '114501', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1145', 'En': '1145'}, 'Headsign': '花蓮火車站→成功', 'HeadsignEn': 'TRA Hualian Station→Chenggong Station', 'Direction': 0}, {'SubRouteUID': 'THB114502', 'SubRouteID': '114502', 'OperatorIDs': ['34'], 'SubRouteName': {'Zh_tw': '1145', 'En': '1145'}, 'Headsign': '成功→花蓮火車站', 'HeadsignEn': 'Chenggong Station→TRA Hualian Station', 'Direction': 1}]",12,"{'Zh_tw': '1145', 'En': '1145'}",花蓮轉運站,Hualien Bus Sation,成功,Chenggong Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1145.jpg,2023-07-13T07:38:39+08:00,1790
THB1191,1191,True,"[{'OperatorID': '38', 'OperatorName': {'Zh_tw': '新北客運', 'En': 'New Taipei Bus Co., Ltd.'}, 'OperatorCode': 'NewTaipeiBus', 'OperatorNo': '1302'}]",010,010,"[{'SubRouteUID': 'THB119101', 'SubRouteID': '119101', 'OperatorIDs': ['38'], 'SubRouteName': {'Zh_tw': '1191', 'En': '1191'}, 'Headsign': '中崙→台五線→基隆', 'HeadsignEn': 'Zhonglun→Provincial Highway No.5→Keelung', 'Direction': 0}, {'SubRouteUID': 'THB119102', 'SubRouteID': '119102', 'OperatorIDs': ['38'], 'SubRouteName': {'Zh_tw': '1191', 'En': '1191'}, 'Headsign': '基隆→台五線→中崙', 'HeadsignEn': 'Keelung→Provincial Highway No.5→Zhonglun', 'Direction': 1}]",12,"{'Zh_tw': '1191', 'En': '1191'}",中崙,Zhonglun,基隆火車站(海洋廣場),TRA Keelung Station(Maritime Plaza),http://web.taiwanbus.tw/TMSData/Schematic/file/1191.jpg,2023-07-13T07:38:39+08:00,1790
THB1212,1212,True,"[{'OperatorID': '41', 'OperatorName': {'Zh_tw': '三重客運', 'En': 'San Chung Bus Co., Ltd.'}, 'OperatorCode': 'SanChungBus', 'OperatorNo': '0301'}]",010,010,"[{'SubRouteUID': 'THB121201', 'SubRouteID': '121201', 'OperatorIDs': ['41'], 'SubRouteName': {'Zh_tw': '1212', 'En': '1212'}, 'Headsign': '桃園市龜山區→國道1號→三重區', 'HeadsignEn': 'Guishan Distret→National Freeway No.1→Sanzhong Distret', 'Direction': 0}, {'SubRouteUID': 'THB121202', 'SubRouteID': '121202', 'OperatorIDs': ['41'], 'SubRouteName': {'Zh_tw': '1212', 'En': '1212'}, 'Headsign': '三重區→國道1號→桃園市龜山區', 'HeadsignEn': 'Sanzhong Distret→National Freeway No.1→Guishan Distret', 'Direction': 1}]",13,"{'Zh_tw': '1212', 'En': '1212'}",華亞園區,Hwa Ya Park,龍門路口,Longmen Road Intersection,http://web.taiwanbus.tw/TMSData/Schematic/file/1212.jpg,2023-07-13T07:38:39+08:00,1790
THB1250,1250,True,"[{'OperatorID': '92', 'OperatorName': {'Zh_tw': '日豪客運'}, 'OperatorCode': '', 'OperatorNo': '0413'}]",010,010,"[{'SubRouteUID': 'THB125001', 'SubRouteID': '125001', 'OperatorIDs': ['92'], 'SubRouteName': {'Zh_tw': '1250', 'En': '1250'}, 'Headsign': '新竹轉運站→國道1號→桃園國際機場', 'HeadsignEn': 'Hsinchu Bus Station→National Freeway No.1→Taoyuan International Airport', 'Direction': 0}, {'SubRouteUID': 'THB125002', 'SubRouteID': '125002', 'OperatorIDs': ['92'], 'SubRouteName': {'Zh_tw': '1250', 'En': '1250'}, 'Headsign': '桃園國際機場→國道1號→新竹轉運站', 'HeadsignEn': 'Taoyuan International Airport→National Freeway No.1→Hsinchu Bus Station', 'Direction': 1}]",13,"{'Zh_tw': '1250', 'En': '1250'}",新竹轉運站,Hsinchu bus station,桃園機場第一航廈,Terminal 1,http://web.taiwanbus.tw/TMSData/Schematic/file/1250.jpg,2023-07-13T07:38:39+08:00,1790
THB1356,1356,True,"[{'OperatorID': '35', 'OperatorName': {'Zh_tw': '葛瑪蘭客運', 'En': 'Kamalan Bus Co., Ltd.'}, 'OperatorCode': 'KamalanBus', 'OperatorNo': '1308'}]",010,010,"[{'SubRouteUID': 'THB135601', 'SubRouteID': '135601', 'OperatorIDs': ['35'], 'SubRouteName': {'Zh_tw': '1356', 'En': '1356'}, 'Headsign': '南崁→國道1號→圓山轉運站[經桃園市蘆竹區中正路]', 'HeadsignEn': 'Nankan→National Freeway No.1→Yuanshan Bus Station(VIA Zhongzheng Rd., Luzhu Township,Taoyuan County)', 'Direction': 0}, {'SubRouteUID': 'THB135602', 'SubRouteID': '135602', 'OperatorIDs': ['35'], 'SubRouteName': {'Zh_tw': '1356', 'En': '1356'}, 'Headsign': '圓山轉運站→國道1號→南崁[經桃園市蘆竹區中正路]', 'HeadsignEn': 'Yuanshan Bus Station→National Freeway No.1→Nankan(VIA Zhongzheng Rd., Luzhu Township,Taoyuan County)', 'Direction': 1}, {'SubRouteUID': 'THB1356A1', 'SubRouteID': '1356A1', 'OperatorIDs': ['35'], 'SubRouteName': {'Zh_tw': '1356A', 'En': '1356A'}, 'Headsign': '南崁→國道1號→圓山轉運站A[經桃園市蘆竹區中山路]', 'HeadsignEn': 'Nankan→National Freeway No.1→Yuanshan Bus Station(VIA Zhongshan Rd., Luzhu Township,Taoyuan County)', 'Direction': 0}, {'SubRouteUID': 'THB1356A2', 'SubRouteID': '1356A2', 'OperatorIDs': ['35'], 'SubRouteName': {'Zh_tw': '1356A', 'En': '1356A'}, 'Headsign': '圓山轉運站→國道1號→南崁A[經桃園市蘆竹區中山路]', 'HeadsignEn': 'Yuanshan Bus Station→National Freeway No.1→Nankan(VIA Zhongshan Rd., Luzhu Township,Taoyuan County)', 'Direction': 1}]",13,"{'Zh_tw': '1356', 'En': '1356'}",溪洲,Xizhou,捷運圓山站,MRT Yuanshan Sta.,http://web.taiwanbus.tw/TMSData/Schematic/file/1356.jpg,2023-07-13T07:38:39+08:00,1790
THB1550,1550,True,"[{'OperatorID': '87', 'OperatorName': {'Zh_tw': '泰樂客運'}, 'OperatorCode': '', 'OperatorNo': '1006'}]",010,010,"[{'SubRouteUID': 'THB155001', 'SubRouteID': '155001', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1550', 'En': '1550'}, 'Headsign': '基隆→臺北(單迴路線)', 'HeadsignEn': 'Keelung→Taipei(One Way Route)', 'Direction': 0}, {'SubRouteUID': 'THB1550A1', 'SubRouteID': '1550A1', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1550A', 'En': '1550A'}, 'Headsign': '基隆→臺北 [經建國北路、行天宮 ]', 'HeadsignEn': 'Keelung→Taipei(Via JianGuo N.Rd、 Xingtian Temple)', 'Direction': 0}, {'SubRouteUID': 'THB1550B1', 'SubRouteID': '1550B1', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1550B', 'En': '1550B'}, 'Headsign': '基隆中山區→臺北 [經建國北路、行天宮]', 'HeadsignEn': 'Keelung Zhongshan District→Taipei (Via JianGuo N.Rd、Xingtian Temple)', 'Direction': 0}, {'SubRouteUID': 'THB1550B2', 'SubRouteID': '1550B2', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1550B', 'En': '1550B'}, 'Headsign': '臺北→基隆中山區 [經建國北路、行天宮]', 'HeadsignEn': 'Taipei→Keelung Zhongshan District (Via JianGuo N.Rd、Xingtian Temple)', 'Direction': 1}, {'SubRouteUID': 'THB1550C1', 'SubRouteID': '1550C1', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1550C', 'En': '1550C'}, 'Headsign': '基隆中山區→臺北 [經國道3號、建國北路]', 'HeadsignEn': 'Keelung→Taipei(Via National Freeway No. 3、JianGuo N.Rd)', 'Direction': 0}, {'SubRouteUID': 'THB1550C2', 'SubRouteID': '1550C2', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1550C', 'En': '1550C'}, 'Headsign': '臺北→基隆中山區  [經國道3號、建國北路]', 'HeadsignEn': 'Taipei→Keelung(Via National Freeway No. 3、JianGuo N.Rd)', 'Direction': 1}]",13,"{'Zh_tw': '1550', 'En': '1550'}",大慶大城社區,Daqingdacheng Community,自來水處(辛亥),Taipei Water Department(Xinhai),http://web.taiwanbus.tw/TMSData/Schematic/file/1550.jpg,2023-07-13T07:38:39+08:00,1790
THB1551,1551,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",010,010,"[{'SubRouteUID': 'THB155101', 'SubRouteID': '155101', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '1551', 'En': '1551'}, 'Headsign': '基隆→國道1號→新店', 'HeadsignEn': 'Keelung→National Freeway No.1→Xindian', 'Direction': 0}, {'SubRouteUID': 'THB155102', 'SubRouteID': '155102', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '1551', 'En': '1551'}, 'Headsign': '新店→國道1號→基隆', 'HeadsignEn': 'Xindian→National Freeway No.1→Keelung', 'Direction': 1}]",13,"{'Zh_tw': '1551', 'En': '1551'}",基隆站(國光),Keelung Station(KUO-KUANG),捷運新店站(新店路),MRT Xindian Station(Xindian Rd.),http://web.taiwanbus.tw/TMSData/Schematic/file/1551.jpg,2023-07-13T07:38:39+08:00,1790
THB1558,1558,True,"[{'OperatorID': '87', 'OperatorName': {'Zh_tw': '泰樂客運'}, 'OperatorCode': '', 'OperatorNo': '1006'}]",010,010,"[{'SubRouteUID': 'THB155801', 'SubRouteID': '155801', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1558', 'En': '1558'}, 'Headsign': '基隆→國道3號→木柵動物園', 'HeadsignEn': 'Keelung→National Freeway No.3→Taipei Zoo', 'Direction': 0}, {'SubRouteUID': 'THB1558A1', 'SubRouteID': '1558A1', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1558A', 'En': '1558A'}, 'Headsign': '基隆→國道3號→木柵動物園[經深坑]', 'HeadsignEn': 'Keelung→National Freeway No.3→Taipei Zoo(Via Shenkeng)', 'Direction': 0}, {'SubRouteUID': 'THB1558A2', 'SubRouteID': '1558A2', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1558A', 'En': '1558A'}, 'Headsign': '木柵動物園→國道3號→基隆[經深坑]', 'HeadsignEn': 'Taipei Zoo→National Freeway No.3→Keelung(Via Shenkeng)', 'Direction': 1}, {'SubRouteUID': 'THB1558C1', 'SubRouteID': '1558C1', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1558C', 'En': '1558C'}, 'Headsign': '基隆→國道3號→木柵動物園[經深坑、政大 ]', 'HeadsignEn': 'Keelung→National Freeway No.3→Taipei Zoo(Via Shenkeng、National Chengchi University)', 'Direction': 0}, {'SubRouteUID': 'THB1558C2', 'SubRouteID': '1558C2', 'OperatorIDs': ['87'], 'SubRouteName': {'Zh_tw': '1558C', 'En': '1558C'}, 'Headsign': '木柵動物園→國道3號→基隆[經深坑、政大 ]', 'HeadsignEn': 'Taipei Zoo→National Freeway No.3→Keelung(Via Shenkeng、National Chengchi University)', 'Direction': 1}]",13,"{'Zh_tw': '1558', 'En': '1558'}",基隆火車站,TRA Keelung Station,捷運動物園站,MRT Taipei Zoo Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1558.jpg,2023-07-13T07:38:39+08:00,1790
THB1570,1570,True,"[{'OperatorID': '39', 'OperatorName': {'Zh_tw': '首都客運', 'En': 'Capital Bus Co., Ltd.'}, 'OperatorCode': 'CapitalBus', 'OperatorNo': '0913'}]",010,010,"[{'SubRouteUID': 'THB157001', 'SubRouteID': '157001', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1570', 'En': '1570'}, 'Headsign': '羅東鎮→國道5號高速公路→臺北市信義區', 'HeadsignEn': 'Luodong Township→National Freeway No. 5→Xinyi Dist. Taipei City', 'Direction': 0}, {'SubRouteUID': 'THB157002', 'SubRouteID': '157002', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1570', 'En': '1570'}, 'Headsign': '臺北市信義區→國道5號高速公路→羅東鎮', 'HeadsignEn': 'Xinyi Dist. Taipei City→National Freeway No. 5→Luodong Township', 'Direction': 1}, {'SubRouteUID': 'THB1570A2', 'SubRouteID': '1570A2', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1570A', 'En': '1570A'}, 'Headsign': '臺北市信義區→國道5號高速公路→羅東鎮[假日路線]', 'HeadsignEn': 'Xinyi Dist. Taipei City→National Freeway No. 5→Luodong Township(Holiday Line)', 'Direction': 1}]",13,"{'Zh_tw': '1570', 'En': '1570'}",羅東轉運站,Luodong Bus Station,市府轉運站,Taipei City Hall Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1570.jpg,2023-07-13T07:38:39+08:00,1790
THB1571,1571,True,"[{'OperatorID': '39', 'OperatorName': {'Zh_tw': '首都客運', 'En': 'Capital Bus Co., Ltd.'}, 'OperatorCode': 'CapitalBus', 'OperatorNo': '0913'}]",010,010,"[{'SubRouteUID': 'THB157101', 'SubRouteID': '157101', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1571', 'En': '1571'}, 'Headsign': '宜蘭市→國道5號高速公路→臺北市信義區', 'HeadsignEn': 'Yilan City→National Freeway No. 5→Xinyi Dist. Taipei City', 'Direction': 0}, {'SubRouteUID': 'THB157102', 'SubRouteID': '157102', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1571', 'En': '1571'}, 'Headsign': '臺北市信義區→國道5號高速公路→宜蘭市', 'HeadsignEn': 'Xinyi Dist. Taipei City→National Freeway No. 5→Yilan City', 'Direction': 1}, {'SubRouteUID': 'THB1571A1', 'SubRouteID': '1571A1', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1571A', 'En': '1571A'}, 'Headsign': '宜蘭市→國道5號高速公路→臺北市信義區[假日路線]', 'HeadsignEn': 'Yilan City→National Freeway No. 5→Xinyi Dist. Taipei City(Holiday Line)', 'Direction': 0}, {'SubRouteUID': 'THB1571A2', 'SubRouteID': '1571A2', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1571A', 'En': '1571A'}, 'Headsign': '臺北市信義區→國道5號高速公路→宜蘭市[假日路線]', 'HeadsignEn': 'Xinyi Dist. Taipei City→National Freeway No. 5→Yilan City(Holiday Line)', 'Direction': 1}]",13,"{'Zh_tw': '1571', 'En': '1571'}",宜蘭轉運站,Yilan Transfer Station,市府轉運站,Taipei City Hall Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1571.jpg,2023-07-13T07:38:39+08:00,1790
THB1572,1572,True,"[{'OperatorID': '39', 'OperatorName': {'Zh_tw': '首都客運', 'En': 'Capital Bus Co., Ltd.'}, 'OperatorCode': 'CapitalBus', 'OperatorNo': '0913'}]",010,010,"[{'SubRouteUID': 'THB157201', 'SubRouteID': '157201', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1572', 'En': '1572'}, 'Headsign': '羅東鎮→宜蘭市→礁溪鄉→國道5號高速公路→臺北市信義區', 'HeadsignEn': 'Luodong Township→Yilan City→Jiaoxi Township→National Freeway No. 5→Xinyi Dist. Taipei City', 'Direction': 0}, {'SubRouteUID': 'THB157202', 'SubRouteID': '157202', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1572', 'En': '1572'}, 'Headsign': '臺北市信義區→國道5號高速公路→礁溪鄉→宜蘭市→羅東鎮', 'HeadsignEn': 'Xinyi Dist. Taipei City→National Freeway No. 5→Jiaoxi Township→Yilan City→Luodong Township', 'Direction': 1}, {'SubRouteUID': 'THB1572A2', 'SubRouteID': '1572A2', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1572A', 'En': '1572A'}, 'Headsign': '臺北市信義區→國道5號高速公路→礁溪鄉→宜蘭市→羅東鎮[假日路線]', 'HeadsignEn': 'Xinyi Dist. Taipei City→National Freeway No. 5→Jiaoxi Township→Yilan City→Luodong Township(Holiday Line)', 'Direction': 1}, {'SubRouteUID': 'THB1572B1', 'SubRouteID': '1572B1', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1572B', 'En': '1572B'}, 'Headsign': '礁溪鄉→臺北市信義區', 'HeadsignEn': 'Jiaoxi Township→Xinyi Dist. Taipei City', 'Direction': 0}, {'SubRouteUID': 'THB1572B2', 'SubRouteID': '1572B2', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1572B', 'En': '1572B'}, 'Headsign': '臺北市信義區→礁溪鄉', 'HeadsignEn': 'Xinyi Dist. Taipei City→Jiaoxi Township', 'Direction': 1}, {'SubRouteUID': 'THB1572C2', 'SubRouteID': '1572C2', 'OperatorIDs': ['39'], 'SubRouteName': {'Zh_tw': '1572C', 'En': '1572C'}, 'Headsign': '臺北市信義區→礁溪鄉[假日路線]', 'HeadsignEn': 'Xinyi Dist. Taipei City→Jiaoxi Township(Holiday Line)', 'Direction': 1}]",13,"{'Zh_tw': '1572', 'En': '1572'}",礁溪轉運站,Jiaosi Transfer Station,市府轉運站,Taipei City Hall Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1572.jpg,2023-07-13T07:38:39+08:00,1790
THB1573,1573,True,"[{'OperatorID': '92', 'OperatorName': {'Zh_tw': '日豪客運'}, 'OperatorCode': '', 'OperatorNo': '0413'}]",010,010,"[{'SubRouteUID': 'THB157301', 'SubRouteID': '157301', 'OperatorIDs': ['92'], 'SubRouteName': {'Zh_tw': '1573', 'En': '1573'}, 'Headsign': '基隆→國道1號→內湖科技園區', 'HeadsignEn': 'Keelung→National Freeway No. 1→Neihu Technology Park', 'Direction': 0}, {'SubRouteUID': 'THB157302', 'SubRouteID': '157302', 'OperatorIDs': ['92'], 'SubRouteName': {'Zh_tw': '1573', 'En': '1573'}, 'Headsign': '內湖科技園區→國道1號→基隆', 'HeadsignEn': 'Neihu Technology Park→National Freeway No. 1→Keelung', 'Direction': 1}, {'SubRouteUID': 'THB1573A1', 'SubRouteID': '1573A1', 'OperatorIDs': ['92'], 'SubRouteName': {'Zh_tw': '1573A', 'En': '1573A'}, 'Headsign': '基隆→國道1號→內湖科技園區[繞駛麗山高中]', 'HeadsignEn': 'Keelung→National Freeway No. 1→Neihu Technology Park(VIA Lishan Senior High School)', 'Direction': 0}, {'SubRouteUID': 'THB1573A2', 'SubRouteID': '1573A2', 'OperatorIDs': ['92'], 'SubRouteName': {'Zh_tw': '1573A', 'En': '1573A'}, 'Headsign': '內湖科技園區→國道1號→基隆[繞駛麗山高中]', 'HeadsignEn': 'Neihu Technology Park→National Freeway No. 1→Keelung(VIA Lishan Senior High School)', 'Direction': 1}]",13,"{'Zh_tw': '1573', 'En': '1573'}",基隆火車站,TRA Keelung Station,捷運劍南路站,MRT Jiannan Road Station,http://web.taiwanbus.tw/TMSData/Schematic/file/1573.jpg,2023-07-13T07:38:39+08:00,1790
