PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,BusPosition,Speed,Azimuth,DutyStatus,BusStatus,MessageType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
757-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V2,7500V2,"{'Zh_tw': '7500V', 'En': '7500V'}",1,"{'PositionLon': 121.22607, 'PositionLat': 24.97832, 'GeoHash': 'wsqnne4jk'}",91.0,227.0,1,0,1,2023-07-14T00:28:02+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
770-FS,25,0801,THB7512,7512,"{'Zh_tw': '7512', 'En': '7512'}",THB7512A1,7512A1,"{'Zh_tw': '7512A', 'En': '7512A'}",0,"{'PositionLon': 120.31935, 'PositionLat': 22.792, 'GeoHash': 'wsj99vjvh'}",92.0,168.0,1,0,1,2023-07-14T00:27:48+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:09+08:00
796-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V1,7500V1,"{'Zh_tw': '7500V', 'En': '7500V'}",0,"{'PositionLon': 120.23627, 'PositionLat': 23.18718, 'GeoHash': 'wsjebj17h'}",67.0,2.0,1,0,1,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:09+08:00
800-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V1,7500V1,"{'Zh_tw': '7500V', 'En': '7500V'}",0,"{'PositionLon': 120.69184, 'PositionLat': 24.2612, 'GeoHash': 'wsmf42t5e'}",104.0,6.0,1,0,1,2023-07-14T00:28:05+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:09+08:00
829-FU,45,1101,THB1836,1836,"{'Zh_tw': '1836', 'En': '1836'}",THB183601,183601,"{'Zh_tw': '1836', 'En': '1836'}",0,"{'PositionLon': 120.429838333333, 'PositionLat': 23.4700316666667, 'GeoHash': 'wsjts2w6f'}",0.0,0.0,2,0,1,2023-07-14T00:28:06+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
897-FU,45,1101,THB1837,1837,"{'Zh_tw': '1837', 'En': '1837'}",THB183701,183701,"{'Zh_tw': '1837', 'En': '1837'}",0,"{'PositionLon': 120.61943, 'PositionLat': 24.1492333333333, 'GeoHash': 'wsmc2u0rk'}",92.0,187.0,1,0,1,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
921-U3,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610E2,1610E2,"{'Zh_tw': '1610E', 'En': '1610E'}",1,"{'PositionLon': 120.598421666667, 'PositionLat': 24.1124533333333, 'GeoHash': 'wsmc0m914'}",92.0,115.0,0,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
985-FY,28,1003,THB9117,9117,"{'Zh_tw': '9117', 'En': '9117'}",THB911702,911702,"{'Zh_tw': '9117', 'En': '9117'}",1,"{'PositionLon': 120.387453333333, 'PositionLat': 22.5001966666667, 'GeoHash': 'wsj852p3n'}",42.0,278.0,0,0,1,2023-07-14T00:28:07+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
FAB-061,45,1101,THB1826,1826,"{'Zh_tw': '1826', 'En': '1826'}",THB182602,182602,"{'Zh_tw': '1826', 'En': '1826'}",1,"{'PositionLon': 121.451005, 'PositionLat': 25.0771683333333, 'GeoHash': 'wsqqetjvj'}",48.0,324.0,2,0,1,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
FAB-281,45,1101,THB1819,1819,"{'Zh_tw': '1819', 'En': '1819'}",THB181901,181901,"{'Zh_tw': '1819', 'En': '1819'}",0,"{'PositionLon': 121.237845, 'PositionLat': 25.0824516666667, 'GeoHash': 'wsqnwy4ey'}",0.0,0.0,1,0,1,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:09+08:00
FAB-312,34,1201,THB1625,1625,"{'Zh_tw': '1625', 'En': '1625'}",THB1625B1,1625B1,"{'Zh_tw': '1625B', 'En': '1625B'}",0,"{'PositionLon': 120.209933333333, 'PositionLat': 23.0031333333333, 'GeoHash': 'wsj6z7w4y'}",31.0,212.0,0,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
FAB-313,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611F1,1611F1,"{'Zh_tw': '1611F', 'En': '1611F'}",0,"{'PositionLon': 120.959385, 'PositionLat': 24.728865, 'GeoHash': 'wsqh8mzbj'}",94.0,240.0,0,0,1,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:09+08:00
FAB-908,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187202,187202,"{'Zh_tw': '1872', 'En': '1872'}",1,"{'PositionLon': 120.656198333333, 'PositionLat': 24.1587916666667, 'GeoHash': 'wsmc3tgpj'}",38.0,121.0,1,0,1,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:09+08:00
FAC-369,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB191502,191502,"{'Zh_tw': '1915', 'En': '1915'}",1,"{'PositionLon': 121.761353333333, 'PositionLat': 24.7441366666667, 'GeoHash': 'wsqsf8xcj'}",0.0,0.0,1,0,1,2023-07-14T00:28:04+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
KKA-1386,41,0301,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB9005A1,9005A1,"{'Zh_tw': '9005A', 'En': '9005A'}",0,"{'PositionLon': 121.600753333333, 'PositionLat': 25.0574583333333, 'GeoHash': 'wsqqx1dfq'}",0.0,0.0,2,0,1,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:09+08:00
KKA-2572,34,1201,THB1621,1621,"{'Zh_tw': '1621', 'En': '1621'}",THB1621D1,1621D1,"{'Zh_tw': '1621D', 'En': '1621D'}",0,"{'PositionLon': 120.320365, 'PositionLat': 22.63342, 'GeoHash': 'wsj8cbq95'}",0.0,341.0,0,0,1,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
KKA-2607,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611A1,1611A1,"{'Zh_tw': '1611A', 'En': '1611A'}",0,"{'PositionLon': 121.492821666667, 'PositionLat': 25.071555, 'GeoHash': 'wsqqsshk7'}",0.0,55.0,0,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
KKA-3167,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B2,1619B2,"{'Zh_tw': '1619B', 'En': '1619B'}",1,"{'PositionLon': 120.776916666667, 'PositionLat': 24.42518, 'GeoHash': 'wsmfuq7nf'}",92.0,3.0,0,0,1,2023-07-14T00:28:04+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
KKA-5562,56,0501,THB9012,9012,"{'Zh_tw': '9012', 'En': '9012'}",THB901201,901201,"{'Zh_tw': '9012', 'En': '9012'}",0,"{'PositionLon': 120.66228, 'PositionLat': 24.15546, 'GeoHash': 'wsmc3tref'}",35.0,117.0,0,0,1,2023-07-14T00:28:05+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:09+08:00
KKA-7696,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500J2,7500J2,"{'Zh_tw': '7500J', 'En': '7500J'}",1,"{'PositionLon': 121.00279, 'PositionLat': 24.79217, 'GeoHash': 'wsqj13r8c'}",36.0,128.0,1,0,1,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
KKA-7697,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500J1,7500J1,"{'Zh_tw': '7500J', 'En': '7500J'}",0,"{'PositionLon': 120.4913, 'PositionLat': 23.88152, 'GeoHash': 'wsjxvg7pf'}",95.0,9.0,1,0,1,2023-07-14T00:28:06+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:08+08:00,2023-07-14T00:28:09+08:00
KKA-7707,25,0801,THB7505,7505,"{'Zh_tw': '7505', 'En': '7505'}",THB7505A1,7505A1,"{'Zh_tw': '7505A', 'En': '7505A'}",0,"{'PositionLon': 120.96109, 'PositionLat': 24.72991, 'GeoHash': 'wsqh8tcnj'}",97.0,231.0,1,0,1,2023-07-14T00:28:06+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:09+08:00
KKA-7720,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500K2,7500K2,"{'Zh_tw': '7500K', 'En': '7500K'}",1,"{'PositionLon': 121.14424, 'PositionLat': 24.89858, 'GeoHash': 'wsqjssws9'}",106.0,253.0,1,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
KKA-7722,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500I2,7500I2,"{'Zh_tw': '7500I', 'En': '7500I'}",1,"{'PositionLon': 120.84243, 'PositionLat': 24.55959, 'GeoHash': 'wsmgtyfvb'}",98.0,205.0,1,0,1,2023-07-14T00:28:04+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:09+08:00
KKA-7723,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500I1,7500I1,"{'Zh_tw': '7500I', 'En': '7500I'}",0,"{'PositionLon': 120.68009, 'PositionLat': 24.2202, 'GeoHash': 'wsmcf1hsc'}",101.0,38.0,1,0,1,2023-07-14T00:28:01+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:05+08:00,2023-07-14T00:28:09+08:00
KKA-7792,25,0801,THB7512,7512,"{'Zh_tw': '7512', 'En': '7512'}",THB7512A2,7512A2,"{'Zh_tw': '7512A', 'En': '7512A'}",1,"{'PositionLon': 120.33206, 'PositionLat': 22.6281, 'GeoHash': 'wsj8dpr4h'}",0.0,108.0,1,0,1,2023-07-14T00:28:04+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:09+08:00
KKA-7807,25,0801,THB7512,7512,"{'Zh_tw': '7512', 'En': '7512'}",THB7512A2,7512A2,"{'Zh_tw': '7512A', 'En': '7512A'}",1,"{'PositionLon': 120.28177, 'PositionLat': 22.87487, 'GeoHash': 'wsjd1h4xb'}",98.0,334.0,1,0,1,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:09+08:00
KKA-7869,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500G2,7500G2,"{'Zh_tw': '7500G', 'En': '7500G'}",1,"{'PositionLon': 120.4973, 'PositionLat': 23.91671, 'GeoHash': 'wsm8jczky'}",98.0,178.0,1,0,1,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:04+08:00,2023-07-14T00:28:09+08:00
KKA-8155,34,1201,THB1621,1621,"{'Zh_tw': '1621', 'En': '1621'}",THB1621E2,1621E2,"{'Zh_tw': '1621E', 'En': '1621E'}",1,"{'PositionLon': 120.628416666667, 'PositionLat': 24.10416, 'GeoHash': 'wsmc0unbv'}",55.0,79.0,0,0,1,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:06+08:00,2023-07-14T00:28:09+08:00
KKB-1903,34,1201,THB1662,1662,"{'Zh_tw': '1662', 'En': '1662'}",THB166202,166202,"{'Zh_tw': '1662', 'En': '1662'}",1,"{'PositionLon': 121.315248333333, 'PositionLat': 24.997865, 'GeoHash': 'wsqq0wep4'}",27.0,161.0,0,0,1,2023-07-14T00:28:07+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:07+08:00,2023-07-14T00:28:09+08:00
018-U6,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187201,187201,"{'Zh_tw': '1872', 'En': '1872'}",0,"{'PositionLon': 120.333093333333, 'PositionLat': 22.7252866666667, 'GeoHash': 'wsj961pbk'}",0.0,0.0,1,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00
078-FZ,34,1201,THB1620,1620,"{'Zh_tw': '1620', 'En': '1620'}",THB1620B1,1620B1,"{'Zh_tw': '1620B', 'En': '1620B'}",0,"{'PositionLon': 120.691536666667, 'PositionLat': 24.2604533333333, 'GeoHash': 'wsmf42kzk'}",87.0,186.0,0,0,1,2023-07-14T00:27:59+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:04+08:00
272-U5,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610B1,1610B1,"{'Zh_tw': '1610B', 'En': '1610B'}",0,"{'PositionLon': 120.284093333333, 'PositionLat': 23.2981483333333, 'GeoHash': 'wsjs91k1w'}",96.0,209.0,0,0,1,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:04+08:00
293-FS,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,"{'PositionLon': 121.77675, 'PositionLat': 24.67787, 'GeoHash': 'wsqs7h7p5'}",5.0,0.0,1,0,1,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
461-U5,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B1,1619B1,"{'Zh_tw': '1619B', 'En': '1619B'}",0,"{'PositionLon': 121.336596666667, 'PositionLat': 25.0633516666667, 'GeoHash': 'wsqq94dse'}",96.0,239.0,0,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
568-U6,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610A1,1610A1,"{'Zh_tw': '1610A', 'En': '1610A'}",0,"{'PositionLon': 121.519041666667, 'PositionLat': 25.0482283333333, 'GeoHash': 'wsqqmpzkw'}",12.0,136.0,0,0,1,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
702-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V2,7500V2,"{'Zh_tw': '7500V', 'En': '7500V'}",1,"{'PositionLon': 120.50113, 'PositionLat': 23.93314, 'GeoHash': 'wsm8nhfhx'}",101.0,200.0,1,0,1,2023-07-14T00:27:59+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:04+08:00
725-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500W1,7500W1,"{'Zh_tw': '7500W', 'En': '7500W'}",0,"{'PositionLon': 120.496158333333, 'PositionLat': 23.8967916666667, 'GeoHash': 'wsjxvyq8g'}",95.0,17.0,1,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:04+08:00
759-U3,50,0604,THB2000,2000,"{'Zh_tw': '2000', 'En': '2000'}",THB200002,200002,"{'Zh_tw': '2000', 'En': '2000'}",1,"{'PositionLon': 121.533308333333, 'PositionLat': 25.0632166666667, 'GeoHash': 'wsqqtd9gg'}",0.0,2.0,0,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
798-FU,45,1101,THB1834,1834,"{'Zh_tw': '1834', 'En': '1834'}",THB183401,183401,"{'Zh_tw': '1834', 'En': '1834'}",0,"{'PositionLon': 120.429883333333, 'PositionLat': 23.4701166666667, 'GeoHash': 'wsjts2w77'}",0.0,0.0,2,0,1,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00
863-FX,34,1201,THB1660,1660,"{'Zh_tw': '1660', 'En': '1660'}",THB166001,166001,"{'Zh_tw': '1660', 'En': '1660'}",0,"{'PositionLon': 120.330483333333, 'PositionLat': 22.7136183333333, 'GeoHash': 'wsj94nvur'}",94.0,192.0,0,0,1,2023-07-14T00:27:58+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:04+08:00
FAB-053,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182702,182702,"{'Zh_tw': '1827', 'En': '1827'}",1,"{'PositionLon': 121.489631666667, 'PositionLat': 25.0745383333333, 'GeoHash': 'wsqqssdjc'}",84.0,76.0,1,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
FAB-096,45,1101,THB1862,1862,"{'Zh_tw': '1862', 'En': '1862'}",THB186201,186201,"{'Zh_tw': '1862', 'En': '1862'}",0,"{'PositionLon': 120.335503333333, 'PositionLat': 22.6271883333333, 'GeoHash': 'wsj8dr1su'}",22.0,250.0,1,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:04+08:00
FAB-289,45,1101,THB1831,1831,"{'Zh_tw': '1831', 'En': '1831'}",THB183101,183101,"{'Zh_tw': '1831', 'En': '1831'}",0,"{'PositionLon': 120.692456666667, 'PositionLat': 23.9051066666667, 'GeoHash': 'wsjzfrv96'}",0.0,0.0,2,0,1,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:04+08:00
FAB-670,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610B1,1610B1,"{'Zh_tw': '1610B', 'En': '1610B'}",0,"{'PositionLon': 120.522776666667, 'PositionLat': 24.0629316666667, 'GeoHash': 'wsm8ysd08'}",98.0,174.0,0,0,1,2023-07-14T00:28:02+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
KKA-1103,45,1101,THB1837,1837,"{'Zh_tw': '1837', 'En': '1837'}",THB183702,183702,"{'Zh_tw': '1837', 'En': '1837'}",1,"{'PositionLon': 121.010883333333, 'PositionLat': 24.8597683333333, 'GeoHash': 'wsqj3tt6t'}",90.0,5.0,1,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
KKA-1122,45,1101,THB1837,1837,"{'Zh_tw': '1837', 'En': '1837'}",THB183701,183701,"{'Zh_tw': '1837', 'En': '1837'}",0,"{'PositionLon': 120.232641666667, 'PositionLat': 23.0374883333333, 'GeoHash': 'wsj7pcyep'}",0.0,0.0,1,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
KKA-1289,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610A1,1610A1,"{'Zh_tw': '1610A', 'En': '1610A'}",0,"{'PositionLon': 121.28631, 'PositionLat': 25.0300383333333, 'GeoHash': 'wsqnrutfx'}",100.0,229.0,0,0,1,2023-07-14T00:28:03+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
KKA-1383,41,0301,THB1212,1212,"{'Zh_tw': '1212', 'En': '1212'}",THB121202,121202,"{'Zh_tw': '1212', 'En': '1212'}",1,"{'PositionLon': 121.374358333333, 'PositionLat': 25.0526983333333, 'GeoHash': 'wsqq9bwne'}",0.0,0.0,2,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:04+08:00
KKA-1963,45,1101,THB1819,1819,"{'Zh_tw': '1819', 'En': '1819'}",THB181902,181902,"{'Zh_tw': '1819', 'En': '1819'}",1,"{'PositionLon': 121.466761666667, 'PositionLat': 25.0653033333333, 'GeoHash': 'wsqqs4cru'}",8.0,315.0,2,0,1,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:04+08:00
KKA-2681,34,1201,THB1628,1628,"{'Zh_tw': '1628', 'En': '1628'}",THB1628B1,1628B1,"{'Zh_tw': '1628B', 'En': '1628B'}",0,"{'PositionLon': 120.232603333333, 'PositionLat': 23.18091, 'GeoHash': 'wsj7zgyww'}",0.0,246.0,0,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
KKA-3190,34,1201,THB1612,1612,"{'Zh_tw': '1612', 'En': '1612'}",THB1612D1,1612D1,"{'Zh_tw': '1612D', 'En': '1612D'}",0,"{'PositionLon': 120.283096666667, 'PositionLat': 23.3106433333333, 'GeoHash': 'wsjs95e6r'}",1.0,178.0,0,0,1,2023-07-14T00:27:58+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:04+08:00
KKA-7193,23,1401,THB7211,7211,"{'Zh_tw': '7211', 'En': '7211'}",THB721102,721102,"{'Zh_tw': '7211', 'En': '7211'}",1,"{'PositionLon': 120.2872, 'PositionLat': 23.4638716666667, 'GeoHash': 'wsjt3pqqy'}",27.0,281.0,1,0,1,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00
KKA-7627,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500F1,7500F1,"{'Zh_tw': '7500F', 'En': '7500F'}",0,"{'PositionLon': 121.48873, 'PositionLat': 25.0634, 'GeoHash': 'wsqqsd9ku'}",29.0,109.0,1,0,1,2023-07-14T00:27:58+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:04+08:00
KKA-7670,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500F2,7500F2,"{'Zh_tw': '7500F', 'En': '7500F'}",1,"{'PositionLon': 120.24917, 'PositionLat': 23.04199, 'GeoHash': 'wsje06dv2'}",25.0,270.0,1,0,1,2023-07-14T00:28:01+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
KKA-7708,25,0801,THB7512,7512,"{'Zh_tw': '7512', 'En': '7512'}",THB7512A1,7512A1,"{'Zh_tw': '7512A', 'En': '7512A'}",0,"{'PositionLon': 120.33832, 'PositionLat': 22.63711, 'GeoHash': 'wsj8f2gww'}",0.0,94.0,1,0,1,2023-07-14T00:28:01+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:03+08:00,2023-07-14T00:28:04+08:00
KKA-7773,25,0801,THB7505,7505,"{'Zh_tw': '7505', 'En': '7505'}",THB750502,750502,"{'Zh_tw': '7505', 'En': '7505'}",1,"{'PositionLon': 120.85082, 'PositionLat': 24.56824, 'GeoHash': 'wsmgy08bk'}",95.0,50.0,1,0,1,2023-07-14T00:27:59+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
KKA-7789,25,0801,THB7505,7505,"{'Zh_tw': '7505', 'En': '7505'}",THB7505A2,7505A2,"{'Zh_tw': '7505A', 'En': '7505A'}",1,"{'PositionLon': 120.52383, 'PositionLat': 24.04719, 'GeoHash': 'wsm8y9dv0'}",94.0,5.0,1,0,1,2023-07-14T00:27:58+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
KKA-7806,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500J1,7500J1,"{'Zh_tw': '7500J', 'En': '7500J'}",0,"{'PositionLon': 120.84215, 'PositionLat': 24.55847, 'GeoHash': 'wsmgtydx6'}",103.0,23.0,1,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
KKA-7829,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500G1,7500G1,"{'Zh_tw': '7500G', 'En': '7500G'}",0,"{'PositionLon': 120.44699, 'PositionLat': 23.64964, 'GeoHash': 'wsjwsc6c4'}",99.0,22.0,1,0,1,2023-07-14T00:27:39+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00
KKA-8157,34,1201,THB1623,1623,"{'Zh_tw': '1623', 'En': '1623'}",THB162302,162302,"{'Zh_tw': '1623', 'En': '1623'}",1,"{'PositionLon': 120.929925, 'PositionLat': 24.71626, 'GeoHash': 'wsmuxg6qx'}",88.0,195.0,0,0,1,2023-07-14T00:27:58+08:00,2023-07-14T00:27:59+08:00,2023-07-14T00:28:00+08:00,2023-07-14T00:28:04+08:00
KKA-8158,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B1,1619B1,"{'Zh_tw': '1619B', 'En': '1619B'}",0,"{'PositionLon': 120.69713, 'PositionLat': 24.3009483333333, 'GeoHash': 'wsmf4xbgq'}",88.0,194.0,0,0,1,2023-07-14T00:28:00+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:01+08:00,2023-07-14T00:28:04+08:00
KKB-0271,47,1405,THB2011,2011,"{'Zh_tw': '2011', 'En': '2011'}",THB201101,201101,"{'Zh_tw': '2011', 'En': '2011'}",0,"{'PositionLon': 121.014118333333, 'PositionLat': 24.8668966666667, 'GeoHash': 'wsqj3wzu1'}",95.0,215.0,1,0,1,2023-07-14T00:28:01+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:02+08:00,2023-07-14T00:28:04+08:00
031-FZ,34,1201,THB1617,1617,"{'Zh_tw': '1617', 'En': '1617'}",THB1617C1,1617C1,"{'Zh_tw': '1617C', 'En': '1617C'}",0,"{'PositionLon': 120.71811, 'PositionLat': 24.2517533333333, 'GeoHash': 'wsmcgnbhx'}",31.0,98.0,0,0,1,2023-07-14T00:27:53+08:00,2023-07-14T00:27:54+08:00,2023-07-14T00:27:54+08:00,2023-07-14T00:27:59+08:00
